id,page,local_series,official_series,local_name,official_name,exact_name_match,normalized_name_match,exact_series_match,normalized_series_match,page_url,image_url
page-64-24-chameleon,64,Animal Series Ver. 3 Special Color,Animal Series ver.3 Special Color,Chameleon,Chameleon,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_409_01.jpg
page-64-15-duckbill,64,Animal Series Ver. 3 Special Color,Animal Series ver.3 Special Color,Duckbill,Duckbill,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_400_01.jpg
page-64-14-french-bulldog,64,Animal Series Ver. 3 Special Color,Animal Series ver.3 Special Color,French Bulldog,French Bulldog,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_399_01.jpg
page-64-23-gorilla,64,Animal Series Ver. 3 Special Color,Animal Series ver.3 Special Color,Gorilla,Gorilla,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_408_01.jpg
page-64-18-hippopotamus,64,Animal Series Ver. 3 Special Color,Animal Series ver.3 Special Color,Hippopotamus,Hippopotamus,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_403_01.jpg
page-64-16-lop-ear-rabbit,64,Animal Series Ver. 3 Special Color,Animal Series ver.3 Special Color,Lop Ear Rabbit,Lop Ear Rabbit,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_401_01.jpg
page-64-17-owl,64,Animal Series Ver. 3 Special Color,Animal Series ver.3 Special Color,Owl,Owl,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_402_01.jpg
page-64-25-parrot,64,Animal Series Ver. 3 Special Color,Animal Series ver.3 Special Color,Parrot,Parrot,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_410_01.jpg
page-64-19-zebra,64,Animal Series Ver. 3 Special Color,Animal Series ver.3 Special Color,Zebra,Zebra,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_404_01.jpg
page-66-01-cloudy,66,Sky Color Series,Sky Color Series (2020),Cloudy,Cloudy,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/04/cloudy.png
page-66-02-rainbow,66,Sky Color Series,Sky Color Series (2020),Rainbow,Rainbow,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/04/rainbow.png
page-66-03-rainy,66,Sky Color Series,Sky Color Series (2020),Rainy,Rainy,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/04/rainy.png
page-66-05-snowy,66,Sky Color Series,Sky Color Series (2020),Snowy,Snowy,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/04/snowy.png
page-66-06-sunny,66,Sky Color Series,Sky Color Series (2020),Sunny,Sunny,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/04/sunny.png
page-66-04-thunder,66,Sky Color Series,Sky Color Series (2020),Thunder,Thunder,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/04/thunder.png
page-69-01-bib,69,Creatures Series,Creatures Series (2022),Bibi,Bibi,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Bibi.png
page-69-08-brian,69,Creatures Series,Creatures Series (2022),Brian,Brian,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Brian.png
page-69-06-pig,69,Creatures Series,Creatures Series (2022),Charlie,Charlie,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Charlie.png
page-69-07-cilla,69,Creatures Series,Creatures Series (2022),Cilla,Cilla,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Cilla.png
page-69-03-cyril,69,Creatures Series,Creatures Series (2022),Cyril,Cyril,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Cyril.png
page-69-10-digby,69,Creatures Series,Creatures Series (2022),Digby,Digby,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Digby.png
page-69-05-moro-cat,69,Creatures Series,Creatures Series (2022),Monocat,Monocat,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Monocat.png
page-69-11-pia,69,Creatures Series,Creatures Series (2022),Pia,Pia,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Pia.png
page-69-04-richie,69,Creatures Series,Creatures Series (2022),Richie,Richie,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Richie.png
page-69-12-rill,69,Creatures Series,Creatures Series (2022),Rill,Rill,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Rill.png
page-69-09-rudie,69,Creatures Series,Creatures Series (2022),Rudie,Rudie,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Rudie.png
page-69-02-rusty,69,Creatures Series,Creatures Series (2022),Rusty,Rusty,True,True,False,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/Rusty.png
page-71-17-ispahan-jardin-bleu,71,Christmas Ornament Laduree Patisseries Collection,Christmas Ornament Ladurée Patisseries Collection,Ispahan Jardin Bleu,Ispahan Jardin Bleu,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/SA_248_01.jpg
page-71-19-macaron-jardin-bleu,71,Christmas Ornament Laduree Patisseries Collection,Christmas Ornament Ladurée Patisseries Collection,Macaron Jardin Bleu,Macaron Jardin Bleu,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/SA_252_01.jpg
page-71-16-macaron-rose,71,Christmas Ornament Laduree Patisseries Collection,Christmas Ornament Ladurée Patisseries Collection,Macaron Rose,Macaron Rose,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/SA_253_01.jpg
page-71-15-macaron-violette,71,Christmas Ornament Laduree Patisseries Collection,Christmas Ornament Ladurée Patisseries Collection,Macaron Violette,Macaron Violette,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/SA_251_01.jpg
page-71-14-religieuse-rose,71,Christmas Ornament Laduree Patisseries Collection,Christmas Ornament Ladurée Patisseries Collection,Religieuse Rose,Religieuse Rose,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/SA_249_01.jpg
page-71-18-saint-honore-violette,71,Christmas Ornament Laduree Patisseries Collection,Christmas Ornament Ladurée Patisseries Collection,Saint Honoré Violette,Saint Honoré Violette,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/11/SA_250_01.jpg
page-71-10-macaron-menthe-glaciale,71,Ladurée Pâtisserie Collection,Ladurée Pâtisserie Collection,Macaron Menthe Glaciale,Macaron Menthe Glaclale,False,True,True,True,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_544_01.jpg
page-75-20-banana-monkey-green,75,It's BANANAS!,It’s BANANAS！,Banana Monkey Green,Banana Monkey Green,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2023/06/banana_monkey_green.png
page-75-21-banana-monkey-pink,75,It's BANANAS!,It’s BANANAS！,Banana Monkey Pink,Banana Monkey Pink,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2023/06/banana_monkey_pink.png
page-75-19-banana-monkey-yellow,75,It's BANANAS!,It’s BANANAS！,Banana Monkey Yellow,Banana Monkey Yellow,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2023/06/banana_monkey_yellow.png
page-81-08-blue-dog-2018,81,Dreams Inc. New Year Card Figures,New Year Card,Shiba Inu 2018 Blue,Shiba Inu 2018 Blue,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_463_01.jpg
page-81-07-pink-dog-2018,81,Dreams Inc. New Year Card Figures,New Year Card,Shiba Inu 2018 Pink,Shiba Inu 2018 Pink,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_462_01.jpg
page-82-02-green-cockerel-2017,82,Dreams Inc. New Year Card Figures,New Year Card,Cockerel 2017 Blue,Cockerel 2017 Blue,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_461_01.jpg
page-82-01-red-cockerel-2017,82,Dreams Inc. New Year Card Figures,New Year Card,Cockerel 2017 Red,Kockerel 2017 Red,False,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_460_01.jpg
page-82-08-dragon-2012,82,Dreams Inc. New Year Card Figures,New Year Card,Dragon 2012,Dragon 2012,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_454_01.jpg
page-82-06-horse-2014,82,Dreams Inc. New Year Card Figures,New Year Card,Horse 2014,Horse 2014,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_456_01.jpg
page-82-03-red-monkey-2016,82,Dreams Inc. New Year Card Figures,New Year Card,Monkey 2016 Red,Monkey 2016 Red,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_458_01.jpg
page-82-04-white-monkey-2016,82,Dreams Inc. New Year Card Figures,New Year Card,Monkey 2016 White,Monkey 2016 White,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_459_01.jpg
page-82-10-rabbit-2011,82,Dreams Inc. New Year Card Figures,New Year Card,Rabbit 2011,Rabbit 2011,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_453_01.jpg
page-82-05-sheep-2015,82,Dreams Inc. New Year Card Figures,New Year Card,Sheep 2015,Sheep 2015,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_457_01.jpg
page-82-07-snake-2013,82,Dreams Inc. New Year Card Figures,New Year Card,Snake 2013,Snake 2013,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_455_01.jpg
page-82-11-tiger-2010,82,Dreams Inc. New Year Card Figures,New Year Card,Tiger 2010,Tiger 2010,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_451_01.jpg
page-82-09-tiger-2010-usa,82,Dreams Inc. New Year Card Figures,New Year Card,Tiger 2010 USA,Tiger 2010 USA,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_452_01.jpg
page-83-01-cow-2009,83,Dreams Inc. New Year Card Figures,New Year Card,Cow 2009,Cow 2009,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_450_01.jpg
page-83-02-mouse-2008,83,Dreams Inc. New Year Card Figures,New Year Card,Mouse 2008,Mouse 2008,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_449_01.jpg
page-83-04-normal-2006,83,Dreams Inc. New Year Card Figures,New Year Card,Normal 2006,Normal 2006,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_447_01.jpg
page-83-03-uribou-2007,83,Dreams Inc. New Year Card Figures,New Year Card,Uribou 2007,Uribou 2007,True,True,False,False,https://www.sonnyangel.com/products/mini-figure-limited/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_448_01.jpg
page-84-06-elephant,84,Angel in The Bird Garden,Angel In The Bird Garden,Elephant,Elephant,True,True,False,True,https://www.sonnyangel.com/products/artist-collection/,https://www.sonnyangel.com/renewal/wp-content/uploads/2021/01/annasui-elephant.png
page-84-05-rabbit,84,Angel in The Bird Garden,Angel In The Bird Garden,Rabbit,Rabbit,True,True,False,True,https://www.sonnyangel.com/products/artist-collection/,https://www.sonnyangel.com/renewal/wp-content/uploads/2021/01/annasui-rabbit.png
page-84-08-best-of-you,84,Collaboration with Cai,Collaboration with Cai,Best of you,-Best of you-,False,True,True,True,https://www.sonnyangel.com/products/artist-collection/,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/09/loveyourself-1.png
page-84-07-brave-as-me,84,Collaboration with Cai,Collaboration with Cai,Brave as me,-Brave as me-,False,True,True,True,https://www.sonnyangel.com/products/artist-collection/,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/09/befree-1.png
page-84-01-rabbit,84,Keme Life -Everything Have Souls-,KEME life -Everything Have Souls-,Rabbit,Rabbit,True,True,False,True,https://www.sonnyangel.com/products/artist-collection/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/keme_rabbit.png
page-84-02-tiger,84,Keme Life -Everything Have Souls-,KEME life -Everything Have Souls-,Tiger,Tiger,True,True,False,True,https://www.sonnyangel.com/products/artist-collection/,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/07/keme_tiger.png
page-84-10-rabbit,84,Painted by Robby,Painted by Robby,Rabbit,Rabiit,False,True,True,True,https://www.sonnyangel.com/products/artist-collection/,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/01/sa_ac_14_rabbit.jpg
page-90-10-rabbit-pink,90,Bobbing Head Butterfly,Bobbing Head -Butterfly-,Rabbit Pink,Rabbit Pink,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_694_01.jpg
page-90-11-rabbit-red,90,Bobbing Head Butterfly,Bobbing Head -Butterfly-,Rabbit Red,Rabbit Red,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_695_01.jpg
page-90-12-rabbit-white,90,Bobbing Head Butterfly,Bobbing Head -Butterfly-,Rabbit White,Rabbit White,True,True,False,True,https://www.sonnyangel.com/products/others/,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_693_01.jpg
